,time,value
418,2021-05-18 01:00:00,70.6158
419,2021-05-18 01:01:00,65.95911
420,2021-05-18 01:02:00,73.61367
421,2021-05-18 01:03:00,71.904884
422,2021-05-18 01:04:00,65.019775
423,2021-05-18 01:05:00,63.51085
424,2021-05-18 01:06:00,59.343815
425,2021-05-18 01:07:00,60.762806
426,2021-05-18 01:08:00,50.959774
427,2021-05-18 01:09:00,55.006897
428,2021-05-18 02:00:00,75.83209
429,2021-05-18 02:01:00,81.7279
430,2021-05-18 02:02:00,86.7943
431,2021-05-18 02:03:00,96.25757
432,2021-05-19 00:00:00,100.39462
433,2021-05-19 00:01:00,101.64374
434,2021-05-19 00:02:00,101.85359
435,2021-05-19 00:03:00,96.50739
436,2021-05-19 00:04:00,94.18904
437,2021-05-19 00:05:00,94.36891
438,2021-05-19 00:06:00,91.75077
439,2021-05-19 00:07:00,91.431
440,2021-05-19 00:08:00,88.22328
441,2021-05-19 00:09:00,82.80713
442,2021-05-19 01:00:00,82.01769
443,2021-05-19 01:01:00,83.30678
444,2021-05-19 01:02:00,83.40671
445,2021-05-19 01:03:00,82.1476
446,2021-05-19 01:04:00,81.62797
447,2021-05-19 01:05:00,80.19898
448,2021-05-19 01:06:00,75.20254
449,2021-05-19 01:07:00,68.28745
450,2021-05-19 01:08:00,79.269646
451,2021-05-19 01:09:00,87.22399
452,2021-05-19 02:00:00,82.80713
453,2021-05-19 02:01:00,85.73505
454,2021-05-19 02:02:00,89.63228
455,2021-05-19 02:03:00,98.98563
456,2021-05-20 00:00:00,102.52312
457,2021-05-20 00:01:00,99.98492
458,2021-05-20 00:02:00,98.02631
459,2021-05-20 00:03:00,94.85857
460,2021-05-20 00:04:00,92.88996
461,2021-05-20 00:05:00,88.97275
462,2021-05-20 00:06:00,77.00126
463,2021-05-20 00:07:00,61.212486
464,2021-05-20 00:08:00,53.15821
465,2021-05-20 00:09:00,56.9755
466,2021-05-20 01:00:00,58.384495
467,2021-05-20 01:01:00,61.432327
468,2021-05-20 01:02:00,71.385254
469,2021-05-20 01:03:00,71.605095
470,2021-05-20 01:04:00,67.48802
471,2021-05-20 01:05:00,67.14826
472,2021-05-20 01:06:00,57.28528
473,2021-05-20 01:07:00,59.19392
474,2021-05-20 01:08:00,50.190323
475,2021-05-20 01:09:00,55.156788
476,2021-05-20 02:00:00,70.97554
477,2021-05-20 02:01:00,77.710754
478,2021-05-20 02:02:00,82.36745
479,2021-05-20 02:03:00,92.820015
480,2021-05-21 00:00:00,92.939926
481,2021-05-21 00:01:00,94.69868
482,2021-05-21 00:02:00,88.32321
483,2021-05-21 00:03:00,87.17403
484,2021-05-21 00:04:00,84.955605
485,2021-05-21 00:05:00,82.12762
486,2021-05-21 00:06:00,71.10545
487,2021-05-21 00:07:00,60.50299
488,2021-05-21 00:08:00,61.042606
489,2021-05-21 00:09:00,59.353806
490,2021-05-21 01:00:00,59.203915
491,2021-05-21 01:01:00,58.64431
492,2021-05-21 01:02:00,72.69432
493,2021-05-21 01:03:00,72.184685
494,2021-05-21 01:04:00,66.178955
495,2021-05-21 01:05:00,57.32525
496,2021-05-21 01:06:00,56.585773
497,2021-05-21 01:07:00,59.413765
498,2021-05-21 01:08:00,52.35878
499,2021-05-21 01:09:00,63.67074
500,2021-05-21 02:00:00,76.65468
501,2021-05-21 02:01:00,82.58868
